# bM_z1 bM_z2 bM_z3 bM_1 sM_z1 sM_z2 sM_z3 sM_1 corr_len alpha_SZ_0 X_comp0_z logc opt_comp1_0 z_offset_0 alpha_X_z opt_comp0_0 A_7 sigma_z A_5 A_4 A_3 A_2 A_1 A_0 A_inf C_lam SZ_comp0_lam delta_shear_bias alpha_NLshear A_9 X_comp1_lam Blambda A_lam SZ_comp1_0 SigmaCrit SZ_comp0_z A_8 SZ_comp0_0 alpha_SZ_z X_comp0_lam alpha_SZ_lam opt_comp0_lam opt_comp1_lam A_6 Sigma_crit_78 X_comp1_0 B_lam opt_comp0_z X_comp0_0 lnsigma_lam opt_comp1_z z_offset_z alpha_opt_z alpha_X_0 SZ_comp1_lam X_comp1_z sigma_0 alpha_opt_0 kappa_SPT alpha_opt_lam alpha_X_lam Sigma_crit_25 Sigma_crit_47 SZ_comp1_z 
-3.406812612028910225e-02 -3.566925477675997325e-02 -2.458195683023936887e-02 1.014499495448275557e+00 -3.024491766124843384e+00 -3.096579711899797971e+00 -2.785847592026720942e+00 -2.108996841282728130e-01 6.593965876518198543e-02 8.820700000000000207e-01 0.000000000000000000e+00 6.161658024456320160e-01 1.008799999999999975e-01 3.931304454601314280e-02 0.000000000000000000e+00 1.666099999999999873e-02 -1.268383084716711240e+00 -8.404218207651985295e-02 -7.954570080887948813e-02 4.235326866406782798e-01 2.477455005865119575e-01 9.750957118626851772e-02 8.270747933149711351e-01 -2.612511155281955322e+00 -3.000000000000000000e+00 1.233909704971317967e-01 0.000000000000000000e+00 -2.074336881190919080e-02 1.939418388762498280e-01 -4.636380176823907462e+00 0.000000000000000000e+00 6.899609925376941622e-01 7.549749466036938372e+01 3.688700000000000312e-02 5.374047524125799669e+00 0.000000000000000000e+00 2.195602211445622398e+00 7.967999999999999389e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.252882942569835123e+00 1.559973754837519699e+01 1.913099999999999870e-02 1.062732293588857679e+00 0.000000000000000000e+00 2.516099999999999934e-02 -1.440046284637918506e+00 0.000000000000000000e+00 -2.002916384720227760e-01 0.000000000000000000e+00 8.541900000000000048e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.161576512433654784e-02 7.709700000000000442e-01 1.015300000000000091e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.374047524125799669e+00 6.561112483908734916e+00 0.000000000000000000e+00
-5.176804471173285932e-02 -5.378836801096247011e-02 2.890351130467781315e-03 1.040839786003968870e+00 -3.069268648841637415e+00 -3.065492420253776551e+00 -2.738117226116052016e+00 -1.972899072716382263e-01 7.024288827675596869e-02 9.805500000000000327e-01 0.000000000000000000e+00 6.117234060407371610e-01 9.759900000000000519e-02 3.889730441767172420e-02 0.000000000000000000e+00 2.339099999999999860e-02 -1.577301184042943394e+00 -8.288120887039780726e-02 -3.012675080542681072e-01 5.046740715946539391e-01 1.980767606042290740e-01 6.546152513144254392e-02 9.174900646299622986e-01 -2.539232519115536935e+00 -3.000000000000000000e+00 5.126792486932930659e-01 0.000000000000000000e+00 -2.902917451521458414e-02 5.376238540755202688e-01 -4.004329249394022128e+00 0.000000000000000000e+00 6.816690554341106045e-01 7.376119892530351763e+01 1.067700000000000038e-01 5.320573125007423521e+00 0.000000000000000000e+00 2.438569357079416022e+00 9.997100000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.520473979258434305e+00 1.507030268261164707e+01 3.510599999999999832e-01 8.350297927917608165e-01 0.000000000000000000e+00 2.282999999999999960e-02 -3.029020999601139685e-02 0.000000000000000000e+00 -1.927188087492224533e-01 0.000000000000000000e+00 9.940499999999999892e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.059074553995269896e-02 7.574199999999999822e-01 7.523699999999999832e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.320573125007423521e+00 6.476410359533684158e+00 0.000000000000000000e+00
-3.790634276842128059e-02 -6.478578570389208202e-02 -1.089077561319690829e-01 1.024114323859658837e+00 -3.057987792876953659e+00 -3.039092598524328004e+00 -2.686949532119908390e+00 -1.586997041497620609e-01 6.897333160716317968e-02 6.711099999999999843e-01 0.000000000000000000e+00 6.289192501172528038e-01 1.087100000000000011e-01 3.957185608519239728e-02 0.000000000000000000e+00 2.229899999999999938e-02 -1.641567839610115209e+00 -8.469124647769783742e-02 -2.516352676619729722e-01 4.844546303108319685e-01 3.041685098457521108e-01 -1.368827333508669253e-01 1.234605663838905354e+00 -3.033871311410292648e+00 -3.000000000000000000e+00 4.802073140225238124e-03 0.000000000000000000e+00 -2.591541525345353314e-02 5.751512864812791115e-01 -4.460378222113045688e+00 0.000000000000000000e+00 6.726883470085159855e-01 6.654359489372718883e+01 5.563399999999999596e-03 5.361112258764038074e+00 0.000000000000000000e+00 2.610984461411300472e+00 4.818099999999999640e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.520608234826274385e+00 1.627128410850513163e+01 4.714399999999999841e-02 1.084806906846148999e+00 0.000000000000000000e+00 1.999899999999999942e-02 -1.483356737307530926e+00 0.000000000000000000e+00 -1.987991939961450405e-01 0.000000000000000000e+00 8.122500000000000275e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.098244938501981960e-02 8.047800000000000509e-01 1.170299999999999896e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.361112258764038074e+00 6.561221347951685878e+00 0.000000000000000000e+00
-3.151822289209640915e-02 -1.790949292362089065e-02 -9.635696558962592376e-04 1.033252116200719106e+00 -3.150299686554625112e+00 -3.097390164877618535e+00 -2.732206345604096587e+00 -1.736757339574405701e-01 6.699387586472628497e-02 8.992099999999999538e-01 0.000000000000000000e+00 6.227642882613605435e-01 8.602700000000000624e-02 3.843169189264784846e-02 0.000000000000000000e+00 2.407499999999999918e-02 -1.691887232220634418e+00 -8.178986333794900643e-02 -3.200963553406366846e-01 6.118824305453381962e-01 1.068731670381709020e-01 1.718659023921192408e-01 7.540772580350880716e-01 -2.478743286238242138e+00 -3.000000000000000000e+00 4.852866044576439331e-01 0.000000000000000000e+00 -2.642250370418597338e-02 3.131192627511521498e-01 -4.731567623980394544e+00 0.000000000000000000e+00 6.907265878427136796e-01 8.010936620034614464e+01 7.872800000000000631e-02 5.290303751303633284e+00 0.000000000000000000e+00 2.656077992776003871e+00 1.455600000000000036e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.592428521327030388e+00 1.522699568830205585e+01 1.157399999999999957e-01 9.634299457968705793e-01 0.000000000000000000e+00 2.337200000000000041e-02 -1.958684039493411966e+00 0.000000000000000000e+00 -2.021066359162635717e-01 0.000000000000000000e+00 9.832100000000000284e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.086161877197689529e-02 7.726100000000000190e-01 7.379400000000000404e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.290303751303633284e+00 6.402530229524110439e+00 0.000000000000000000e+00
-1.125346349117352894e-02 6.719753623193037290e-03 9.465717888568764282e-02 1.034827368809589698e+00 -3.212047730350373609e+00 -3.104927864465267806e+00 -2.704567368963881169e+00 -8.072282086922222266e-02 6.907952007108442150e-02 9.635700000000000376e-01 0.000000000000000000e+00 6.451688023221036072e-01 6.215699999999999698e-02 3.902166756314966872e-02 0.000000000000000000e+00 1.694999999999999979e-02 -1.808933651532945053e+00 -8.377874253058274767e-02 -2.660084851895610503e-01 5.038235029360232931e-01 2.329854159985540463e-01 -4.925412431879772068e-02 1.139328613985438388e+00 -2.881218162514376679e+00 -3.000000000000000000e+00 4.283240084618200605e-02 0.000000000000000000e+00 -2.768544993875110549e-02 2.918167266537819993e-01 -5.130509245766081250e+00 0.000000000000000000e+00 6.667817520228348505e-01 7.967971410023919532e+01 1.731600000000000084e-01 5.267925590040944073e+00 0.000000000000000000e+00 2.741401556257630823e+00 9.635499999999999968e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.564750418697985257e+00 1.444340820756755051e+01 7.018800000000000386e-03 1.203859670326563158e+00 0.000000000000000000e+00 2.623599999999999891e-02 -1.639617655073579261e+00 0.000000000000000000e+00 -2.030445753308699197e-01 0.000000000000000000e+00 8.901400000000000423e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.027005664100671234e-02 6.705400000000000249e-01 9.945300000000000251e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.267925590040944073e+00 6.266854285315401896e+00 0.000000000000000000e+00
-2.791807143890793347e-02 -3.284271110482455541e-02 -7.099354749186662095e-02 1.026606015296457564e+00 -3.119878277904479802e+00 -3.095850642565137534e+00 -2.704982818357456686e+00 -9.989278935636700107e-02 7.034097303412222002e-02 7.765199999999999880e-01 0.000000000000000000e+00 6.239502567145732703e-01 1.055299999999999988e-01 4.012388439153834196e-02 0.000000000000000000e+00 2.111299999999999982e-02 -1.830959084567210349e+00 -7.924918196296569517e-02 -3.190384018674074507e-01 5.506179337214576197e-01 1.590886468110836449e-01 8.877726338069397150e-02 9.612437727120244357e-01 -2.647645656247549883e+00 -3.000000000000000000e+00 2.075593617893484177e-02 0.000000000000000000e+00 -2.415049479677733313e-02 5.866944126199423737e-01 -4.863129324955838939e+00 0.000000000000000000e+00 6.635626280111170949e-01 7.544273366104165746e+01 5.049000000000000016e-02 5.315978883653056819e+00 0.000000000000000000e+00 2.871170249694273924e+00 1.634400000000000045e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.671913204578741707e+00 1.587724570883446340e+01 6.831600000000000172e-03 1.123248409092477029e+00 0.000000000000000000e+00 1.518000000000000078e-02 -2.282277109692537387e+00 0.000000000000000000e+00 -1.965111183586613075e-01 0.000000000000000000e+00 6.663700000000000179e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.209654864794432849e-02 8.100800000000000223e-01 6.876799999999999580e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.315978883653056819e+00 6.481391161899552777e+00 0.000000000000000000e+00
-1.486073382527160376e-02 6.697000198039437108e-04 1.993018002009052173e-02 1.034568349487962724e+00 -3.001318251443853669e+00 -3.014338287898088442e+00 -2.716336309589511888e+00 -1.975109752236498817e-01 6.987840455160886088e-02 8.884999999999999565e-01 0.000000000000000000e+00 5.922851463417005968e-01 1.038599999999999940e-01 3.958932492104180745e-02 0.000000000000000000e+00 2.760699999999999960e-02 -2.062860353849537809e+00 -8.351102022349819742e-02 -5.462315899601324354e-01 7.078983895285348993e-01 6.742180377541751035e-02 1.446798456013062284e-01 9.086850354324449430e-01 -2.597463374663425029e+00 -3.000000000000000000e+00 4.686222380766397189e-01 0.000000000000000000e+00 -2.374868926235251809e-02 4.599947970822347854e-01 -4.887659690350385056e+00 0.000000000000000000e+00 6.727568664842652479e-01 9.358710118546956380e+01 4.578100000000000225e-02 5.240953112037941786e+00 0.000000000000000000e+00 3.057201990740463060e+00 1.208399999999999926e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.873779172576984564e+00 1.497870827903342494e+01 7.055799999999999572e-02 1.227132727771267584e+00 0.000000000000000000e+00 2.116200000000000025e-02 -1.736506438180037915e+00 0.000000000000000000e+00 -2.021280476028524398e-01 0.000000000000000000e+00 9.441500000000000448e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.146958405600271402e-02 8.062799999999999967e-01 9.487600000000000477e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.240953112037941786e+00 6.320869995022440513e+00 0.000000000000000000e+00
-6.766600643365243417e-02 -7.157716628378665846e-02 -7.119917825159455260e-02 1.024837032647905266e+00 -3.193765535728176008e+00 -3.054286546998026708e+00 -2.746669312572776356e+00 -1.165451274634692336e-01 6.996328597436728136e-02 9.569600000000000328e-01 0.000000000000000000e+00 5.940653241664637374e-01 1.016699999999999965e-01 3.906202095474099051e-02 0.000000000000000000e+00 1.830599999999999936e-02 -2.305662025527373871e+00 -8.597808954350329158e-02 -5.416073760518352875e-01 7.494531508887154470e-01 9.016848038666210041e-03 1.775079604687061496e-01 9.332770334180399141e-01 -2.697710022283918985e+00 -3.000000000000000000e+00 2.237542226221699293e-01 0.000000000000000000e+00 -2.442491642127975204e-02 7.906711251758652415e-01 -5.519104127967596973e+00 0.000000000000000000e+00 6.767877797214093549e-01 6.194348986899213116e+01 4.539399999999999685e-02 5.440233641981296664e+00 0.000000000000000000e+00 3.665356843009625276e+00 1.513399999999999988e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.892511323258907030e+00 1.600015004039771682e+01 1.536899999999999933e-01 9.995353580902647250e-01 0.000000000000000000e+00 2.741299999999999987e-02 -4.250917092807833253e-01 0.000000000000000000e+00 -1.936569888683486174e-01 0.000000000000000000e+00 9.866800000000000015e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.036950942334109005e-02 7.629299999999999971e-01 7.950899999999999634e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.440233641981296664e+00 6.685213544550198783e+00 0.000000000000000000e+00
-1.588245847256789661e-02 -3.176985136080955757e-02 2.189588871638757997e-02 1.015287276383998849e+00 -3.142742181279394309e+00 -3.056287462640447927e+00 -2.749555096071238491e+00 -1.024384097633956603e-01 6.664913747202906580e-02 9.305900000000000283e-01 0.000000000000000000e+00 6.086225184036964109e-01 7.382400000000000073e-02 3.908932604836452829e-02 0.000000000000000000e+00 1.517600000000000025e-02 -1.681454050242339182e+00 -8.133981267636737622e-02 -2.290503714475756458e-01 5.298949517929287811e-01 1.640006123960472961e-01 1.255865707294917533e-01 8.495392943856178158e-01 -2.676703249488250336e+00 -3.000000000000000000e+00 5.358450262221965410e-01 0.000000000000000000e+00 -2.776983128674359591e-02 1.000600023803201122e+00 -4.923157777015322978e+00 0.000000000000000000e+00 6.828719700762633238e-01 6.612417088744577143e+01 1.088500000000000023e-01 5.307687880590238549e+00 0.000000000000000000e+00 2.740234164256569738e+00 1.666799999999999879e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.505383264127777787e+00 1.500471649822228315e+01 2.871299999999999894e-02 1.081621099241124151e+00 0.000000000000000000e+00 2.495899999999999855e-02 -3.597079743578726951e+00 0.000000000000000000e+00 -1.940547789521267219e-01 0.000000000000000000e+00 9.509600000000000275e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.062567143743785969e-02 7.474600000000000133e-01 7.885499999999999732e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.307687880590238549e+00 6.457091144838820185e+00 0.000000000000000000e+00
-2.040968440902064113e-02 -4.749974606201384786e-02 -3.052533579728739649e-02 1.029596833417005586e+00 -3.145440023678986119e+00 -3.140807076679514420e+00 -2.725400253243408510e+00 -8.435063497854450310e-02 7.164279517147781329e-02 7.514600000000000168e-01 0.000000000000000000e+00 6.177128288440116854e-01 9.275999999999999523e-02 3.939590441919960107e-02 0.000000000000000000e+00 1.648799999999999918e-02 -1.666315279255718096e+00 -8.243771006028716153e-02 -3.036432519321447532e-01 4.774533685423121843e-01 2.951790808652361431e-01 -1.788120730877686415e-01 1.358585111956654323e+00 -3.095822501619730271e+00 -3.000000000000000000e+00 3.094223736468968977e-01 0.000000000000000000e+00 -1.613439540144301354e-02 5.319634370620607289e-01 -3.730780579994651180e+00 0.000000000000000000e+00 6.845074932147533486e-01 7.801218575400496036e+01 4.448300000000000171e-02 5.386196533662546138e+00 0.000000000000000000e+00 2.394227905879344309e+00 5.925399999999999938e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.562190434423422980e+00 1.602311720459923450e+01 2.609799999999999967e-02 1.131520566652388649e+00 0.000000000000000000e+00 2.043999999999999984e-02 -5.372879218681778646e-01 0.000000000000000000e+00 -1.954681310474196687e-01 0.000000000000000000e+00 7.147700000000000164e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.106453839330124422e-02 8.377200000000000202e-01 6.865799999999999681e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.386196533662546138e+00 6.605073099762929445e+00 0.000000000000000000e+00
-4.537477565192254980e-02 -2.897317855564118805e-02 2.896162596249492530e-02 1.042572216267271035e+00 -3.199534985518287744e+00 -3.087911718885182566e+00 -2.694030734825305640e+00 -7.240951022327413167e-02 7.281548309081449510e-02 6.446800000000000308e-01 0.000000000000000000e+00 6.141432406969398183e-01 8.974999999999999645e-02 3.957440309199881934e-02 0.000000000000000000e+00 1.416300000000000024e-02 -1.945861676582936628e+00 -8.549826012474451287e-02 -5.379063724515136258e-01 6.219180569936118008e-01 1.699061203879462800e-01 -7.368467286808033645e-02 1.253237065191822097e+00 -2.879106606081623720e+00 -3.000000000000000000e+00 5.932330904462659316e-01 0.000000000000000000e+00 -3.012855282189885742e-02 7.381938594909384088e-01 -3.773817466949531685e+00 0.000000000000000000e+00 6.761589501356330967e-01 8.744497272749629246e+01 2.267800000000000024e-02 5.303761243553372751e+00 0.000000000000000000e+00 2.578966886728926600e+00 9.371900000000000716e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.860728070796191957e+00 1.494122346576087246e+01 1.021299999999999986e-01 1.141163022467463817e+00 0.000000000000000000e+00 2.327299999999999855e-02 -2.174694591396084675e+00 0.000000000000000000e+00 -1.993422993032131774e-01 0.000000000000000000e+00 9.807599999999999651e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.096856191130966107e-02 7.033199999999999452e-01 7.463699999999999779e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.303761243553372751e+00 6.438391411930942887e+00 0.000000000000000000e+00
-3.934191105637147023e-02 -2.765029551612499872e-02 -8.586773913897257152e-03 1.046216445644775561e+00 -3.063987066878968601e+00 -3.093100494357171382e+00 -2.749483690433358607e+00 -9.216624438873648184e-02 7.094550434535197569e-02 9.921400000000000219e-01 0.000000000000000000e+00 6.011266669294944576e-01 9.606099999999999361e-02 3.815588363401737487e-02 0.000000000000000000e+00 2.238199999999999912e-02 -1.994750472350460324e+00 -8.116106888660205854e-02 -3.675954323415990266e-01 6.005330005736291277e-01 8.711032286603279107e-02 1.346205546615051596e-01 8.828997391469461942e-01 -2.518830164965822238e+00 -3.000000000000000000e+00 3.177527111446014074e-01 0.000000000000000000e+00 -2.609769871152367582e-02 4.017966683683566465e-01 -4.749383032286732309e+00 0.000000000000000000e+00 6.798245186041800281e-01 7.527560942077526818e+01 8.266800000000000537e-02 5.335333146591875852e+00 0.000000000000000000e+00 3.115708670719367746e+00 1.303099999999999918e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.688237241453501847e+00 1.519067306073050894e+01 4.867200000000000346e-03 1.030636012121611822e+00 0.000000000000000000e+00 2.118599999999999997e-02 -1.095608879786752254e+00 0.000000000000000000e+00 -1.981929720104428916e-01 0.000000000000000000e+00 9.488699999999999912e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.076717913934136628e-02 8.087800000000000544e-01 9.592800000000000216e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.335333146591875852e+00 6.448561161995036706e+00 0.000000000000000000e+00
-4.999267910008743654e-02 -3.635102896970732883e-02 -1.604717723548674049e-02 1.021765950451316796e+00 -3.134802260464205848e+00 -3.050698495107133201e+00 -2.788265801579833614e+00 -1.707525965838930793e-01 6.635452869205489546e-02 9.451899999999999746e-01 0.000000000000000000e+00 6.404366430746626371e-01 7.040799999999999836e-02 3.876970863562678726e-02 0.000000000000000000e+00 2.374400000000000122e-02 -1.755886311066071848e+00 -7.869087677662658931e-02 -3.300566312817366788e-01 6.010289156959380819e-01 9.904105459558722180e-02 1.978345003623253606e-01 7.231699363747631226e-01 -2.492457710601031273e+00 -3.000000000000000000e+00 1.725621502527969753e-01 0.000000000000000000e+00 -2.464185866743340281e-02 6.725354216370579286e-01 -5.760489413284279436e+00 0.000000000000000000e+00 6.801051481269625443e-01 7.443424286430916936e+01 1.469000000000000028e-01 5.372821219109409796e+00 0.000000000000000000e+00 2.940373850145568735e+00 4.906599999999999677e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.608071743081056493e+00 1.546620370359857333e+01 1.662099999999999966e-01 8.360007435773131323e-01 0.000000000000000000e+00 2.446900000000000117e-02 -1.621211665405105418e+00 0.000000000000000000e+00 -1.930913914168895518e-01 0.000000000000000000e+00 9.792600000000000193e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.072726182585365784e-02 7.910199999999999454e-01 8.752499999999999725e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.372821219109409796e+00 6.510946526309462357e+00 0.000000000000000000e+00
-4.097438746729415576e-02 -5.643535454772889357e-03 9.254080923332946157e-03 1.035354098055899064e+00 -3.094892848620856007e+00 -3.095753271090280645e+00 -2.743197358044263900e+00 -1.414139736705764816e-01 7.264827686225404368e-02 9.785700000000000509e-01 0.000000000000000000e+00 6.077327208595144636e-01 9.262399999999999800e-02 3.968567041055287570e-02 0.000000000000000000e+00 2.036999999999999922e-02 -1.610090596903449134e+00 -9.126295606029673213e-02 -2.950351964278986605e-01 4.839038889574035496e-01 2.503936153527547281e-01 -1.417301746443665467e-01 1.354789662474333189e+00 -3.012930242073558862e+00 -3.000000000000000000e+00 4.459707979718064985e-01 0.000000000000000000e+00 -2.534214479009833099e-02 5.572265188038285633e-01 -3.247302377267414553e+00 0.000000000000000000e+00 6.726367079117108183e-01 6.161363248134440340e+01 2.051900000000000113e-01 5.326047408713313835e+00 0.000000000000000000e+00 2.153005971315727685e+00 1.028800000000000027e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.541109470125605618e+00 1.534645439461252003e+01 1.058000000000000052e-01 9.537635834065554263e-01 0.000000000000000000e+00 3.165400000000000158e-02 -1.594410058247517803e+00 0.000000000000000000e+00 -2.060734072972871256e-01 0.000000000000000000e+00 9.594700000000000450e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.145208433970745066e-02 7.596500000000000474e-01 9.173400000000000443e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.326047408713313835e+00 6.394796883261571807e+00 0.000000000000000000e+00
-3.568970025050768879e-02 -5.503892158866371953e-02 -9.023435802395585181e-02 1.018652383593507516e+00 -3.212901801225367393e+00 -3.133966291521035785e+00 -2.771017739455186923e+00 7.071998637752083261e-03 6.902196246078448616e-02 9.208199999999999719e-01 0.000000000000000000e+00 6.234042579038471255e-01 6.808899999999999675e-02 3.922333751814469777e-02 0.000000000000000000e+00 2.059400000000000119e-02 -1.452400016516323333e+00 -7.912112850938692044e-02 -2.943343595993232475e-01 4.942710112360527708e-01 2.699611180506740760e-01 -1.075046717592937490e-01 1.209453263540901213e+00 -2.985860511656163840e+00 -3.000000000000000000e+00 1.285094329312697348e-01 0.000000000000000000e+00 -1.855103511836864172e-02 4.521894273031336065e-01 -4.077578063625786342e+00 0.000000000000000000e+00 6.778263058591795787e-01 8.366028902250290855e+01 1.533200000000000118e-01 5.430629286022903734e+00 0.000000000000000000e+00 2.301585561029973803e+00 7.723599999999999736e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.534958069941787295e+00 1.633603347470229039e+01 6.058100000000000290e-02 1.108462504576988916e+00 0.000000000000000000e+00 2.691500000000000142e-02 -1.109377487423924613e+00 0.000000000000000000e+00 -1.958170763483091104e-01 0.000000000000000000e+00 9.898200000000000331e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.107606663973322692e-02 7.789599999999999858e-01 8.681100000000000483e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.430629286022903734e+00 6.675666416704550521e+00 0.000000000000000000e+00
-3.962842580696653710e-02 -5.040743226597647897e-02 -6.983178657353600327e-02 1.020933123981026203e+00 -3.168836993824261761e+00 -3.086364406095904123e+00 -2.716597320721522824e+00 -7.625590512268304311e-02 6.655936514239471635e-02 8.825600000000000112e-01 0.000000000000000000e+00 6.170150117854190652e-01 9.649699999999999944e-02 3.948778832727200400e-02 0.000000000000000000e+00 2.734899999999999831e-02 -1.703964295920631589e+00 -8.778385788327575101e-02 -2.328253773593403075e-01 5.549950999167478916e-01 1.751008111003380108e-01 1.140196869937125101e-01 8.568870816101876731e-01 -2.659369723821884968e+00 -3.000000000000000000e+00 2.908890268956503822e-01 0.000000000000000000e+00 -2.453513736203394302e-02 7.046171616386797121e-01 -5.659050920669388418e+00 0.000000000000000000e+00 6.861781888274499641e-01 6.816375638266360681e+01 4.609800000000000009e-02 5.379737095122642643e+00 0.000000000000000000e+00 2.953930780134323975e+00 1.095299999999999919e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.465270853460223233e+00 1.603928998420661856e+01 9.649299999999999544e-03 1.001279618068048771e+00 0.000000000000000000e+00 1.755200000000000163e-02 -1.536201303634713522e+00 0.000000000000000000e+00 -1.980215853164907225e-01 0.000000000000000000e+00 5.240299999999999958e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.084386850309235872e-02 8.305399999999999450e-01 1.056699999999999973e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.379737095122642643e+00 6.566554602692741938e+00 0.000000000000000000e+00
-5.352927766356418288e-02 -4.834127252320271489e-02 -6.217158384972060192e-02 1.027743814654991539e+00 -3.152413756742156625e+00 -3.118720707024856154e+00 -2.717809382534199347e+00 -1.276455257644044661e-01 6.841059490526302245e-02 7.425100000000000033e-01 0.000000000000000000e+00 6.267646105256071687e-01 9.780400000000000205e-02 3.824604147354212363e-02 0.000000000000000000e+00 1.895700000000000163e-02 -2.032640604163127307e+00 -8.192293950719958806e-02 -4.922021016126524873e-01 6.783882347726237771e-01 4.655658646578592075e-02 2.098637790596560859e-01 7.762891893120056341e-01 -2.479825862103988587e+00 -3.000000000000000000e+00 2.882810326317837846e-01 0.000000000000000000e+00 -3.227238628525030961e-02 7.697605504615574468e-01 -5.240820003684257600e+00 0.000000000000000000e+00 6.736104365741774069e-01 7.685722995453481587e+01 3.350600000000000106e-02 5.393517443716665305e+00 0.000000000000000000e+00 3.171304394988060604e+00 7.800200000000000189e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.785082792254599982e+00 1.575676869725313090e+01 3.581100000000000255e-02 9.756127030441235082e-01 0.000000000000000000e+00 2.179000000000000034e-02 -7.596141837645848938e-01 0.000000000000000000e+00 -2.005000376142456187e-01 0.000000000000000000e+00 9.367199999999999971e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.010855718971301997e-02 8.226599999999999469e-01 7.861799999999999899e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.393517443716665305e+00 6.533240472195442905e+00 0.000000000000000000e+00
